
"5011000009266",31.16584243,121.0934332,"盈浦","青浦","民乐佳苑",10,"32486","46","http://sh.lianjia.com/xiaoqu/5011000009266.html"
"5011000017602",31.353984,121.437777,"共富","宝山","共富二村",10,"41750","46","http://sh.lianjia.com/xiaoqu/5011000017602.html"
"5011000018067",31.19661,121.401119,"金虹桥","闵行","名都城（公寓）",17,"65982","46","http://sh.lianjia.com/xiaoqu/5011000018067.html"
"5011000017632",31.070983,121.156278,"佘山","松江","天马高尔夫别墅",8,"42992","45","http://sh.lianjia.com/xiaoqu/5011000017632.html"
"5011000014058",31.10037,121.343325,"莘闵别墅","松江","荣盛名邸（公寓）",4,"39139","45","http://sh.lianjia.com/xiaoqu/5011000014058.html"
"5011000014200",31.120979,121.57021,"康桥","浦东","美林小城",9,"51132","45","http://sh.lianjia.com/xiaoqu/5011000014200.html"
"5011000011208",31.128658,121.606772,"康桥","浦东","康桥宝邸",9,"44146","45","http://sh.lianjia.com/xiaoqu/5011000011208.html"
"5011000016384",31.28813,121.465689,"大宁","闸北","慧芝湖花园",2,"87734","45","http://sh.lianjia.com/xiaoqu/5011000016384.html"
"5010028561477022",31.162636,121.579176,"御桥","浦东","地杰国际城",7,"66174","45","http://sh.lianjia.com/xiaoqu/5010028561477022.html"
"5011000003331",30.935124,121.475233,"南桥","奉贤","育秀东区",10,"28542","44","http://sh.lianjia.com/xiaoqu/5011000003331.html"
"5011000012423",31.142667,121.393657,"古美","闵行","江南星城",11,"64763","44","http://sh.lianjia.com/xiaoqu/5011000012423.html"
"5011000003788",31.36301424,121.3852817,"顾村","宝山","绿地北郊广场",4,"25311","51","http://sh.lianjia.com/xiaoqu/5011000003788.html"
"5011000004909",30.937803,121.497148,"南桥","奉贤","恒盛湖畔豪庭",3,"42953","51","http://sh.lianjia.com/xiaoqu/5011000004909.html"
"5011000016893",31.222624,121.397672,"天山","长宁","天山河畔花园",8,"85110","51","http://sh.lianjia.com/xiaoqu/5011000016893.html"
"5011000018309",31.208476,121.562126,"北蔡","浦东","万邦都市花园",12,"75280","51","http://sh.lianjia.com/xiaoqu/5011000018309.html"
"5011000012421",31.079884,121.333038,"莘闵别墅","松江","新弘国际城（公寓）",4,"39626","50","http://sh.lianjia.com/xiaoqu/5011000012421.html"
"5011000012543",31.13125946,121.6051062,"康桥","浦东","海尚康庭",8,"43453","50","http://sh.lianjia.com/xiaoqu/5011000012543.html"
"5011000008385",31.210359,121.492813,"蓬莱公园","黄浦","西凌新邨",21,"78369","50","http://sh.lianjia.com/xiaoqu/5011000008385.html"
"5011000010804",31.28987677,121.1880361,"安亭","嘉定","新城尚上城",3,"33610","50","http://sh.lianjia.com/xiaoqu/5011000010804.html"
"5011000013150",31.259948,121.686774,"曹路","浦东","金领国际（公寓）",4,"45683","50","http://sh.lianjia.com/xiaoqu/5011000013150.html"
"5011000014736",31.155856,121.569304,"御桥","浦东","康桥花园",19,"44011","50","http://sh.lianjia.com/xiaoqu/5011000014736.html"
"5011000014981",31.117302,121.409033,"春申","闵行","高兴花园",18,"51036","50","http://sh.lianjia.com/xiaoqu/5011000014981.html"
"5011000004961",31.29723,121.340231,"桃浦","普陀","同进理想城",116,"38956","50","http://sh.lianjia.com/xiaoqu/5011000004961.html"
"5011000010872",31.05232,121.538379,"浦江","闵行","水语人家",6,"43349","49","http://sh.lianjia.com/xiaoqu/5011000010872.html"
"5011000018226",31.236859,121.43529,"曹家渡","静安","达安花园",12,"82719","49","http://sh.lianjia.com/xiaoqu/5011000018226.html"
"5011000004375",31.147636,121.310627,"九亭","松江","上海源花城",8,"43609","49","http://sh.lianjia.com/xiaoqu/5011000004375.html"
"5011000005136",30.90673142,121.8193722,"泥城镇","浦东","蓝色城邦（公寓）",6,"24886","49","http://sh.lianjia.com/xiaoqu/5011000005136.html"
"5011000011257",31.094617,121.415841,"春申","闵行","上海星河湾",5,"64022","48","http://sh.lianjia.com/xiaoqu/5011000011257.html"
"5011000013188",31.26590419,121.5998803,"金桥","浦东","金桥湾清水苑",18,"60699","48","http://sh.lianjia.com/xiaoqu/5011000013188.html"
"5011000010206",31.15857918,121.3111302,"九亭","松江","中大九里德（公寓）",5,"50166","48","http://sh.lianjia.com/xiaoqu/5011000010206.html"
"5011000000130",31.350442,121.373451,"顾村","宝山","保利叶语（公寓）",116,"56975","48","http://sh.lianjia.com/xiaoqu/5011000000130.html"
"5011000012357",31.000021,121.452144,"西渡","奉贤","新南家园",6,"31798","88","http://sh.lianjia.com/xiaoqu/5011000012357.html"
"5011000013303",31.245794,121.568745,"洋泾","浦东","崮山小区",15,"84325","88","http://sh.lianjia.com/xiaoqu/5011000013303.html"
"5011000017528",31.144155,121.571294,"康桥","浦东","绿地康桥新苑",12,"52234","87","http://sh.lianjia.com/xiaoqu/5011000017528.html"
